NewtonCG with backtrack line search.

CUTEst problem................: WOODSNE
Number of variables...........: 4000
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 1000
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 1000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 0.873647
Subproblem time in seconds..............: 0.382330
Line search time in seconds.............: 0.230566
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
81      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
82      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
83      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
84      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
85      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
86      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
87      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
88      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
89      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
90      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
91      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
92      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
93      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
94      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
95      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
96      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
97      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
98      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
99      -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
100     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
101     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
102     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
103     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
104     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
105     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
106     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
107     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
108     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
109     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
110     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
111     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
112     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
113     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
114     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
115     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
116     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
117     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
118     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
119     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
120     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
121     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
122     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
123     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
124     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
125     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
126     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
127     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
128     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
129     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
130     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
131     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
132     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
133     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
134     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
135     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
136     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
137     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
138     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
139     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
140     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
141     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
142     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
143     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
144     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
145     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
146     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
147     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
148     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
149     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
150     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
151     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
152     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
