NewtonCG with backtrack line search.

CUTEst problem................: SBRYBND
Number of variables...........: 5000
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 1000
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 618
Subproblem iterations...................: 151847
Line search iterations..................: 1517
Number of objective function evaluations: 2135
Number of gradient evaluations..........: 618
Number of hessian evaluations...........: 618
Total time in seconds...................: 602.243066
Subproblem time in seconds..............: 597.960521
Line search time in seconds.............: 2.184453
How many times subproblem failed........: 75
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
374     2.646367e+04     3.739439e+05     1.000000e+00     2.764539e-04   
375     2.644770e+04     1.892220e+05     1.220703e-04     9.767241e+00   
376     2.644770e+04     1.955489e+06     1.000000e+00     1.169993e-09   
377     2.643959e+04     2.819155e+05     1.000000e+00     9.905413e-05   
378     2.640831e+04     1.429509e+05     2.441406e-04     7.512211e+00   
379     2.640831e+04     2.813444e+06     1.000000e+00     1.565231e-09   
380     2.640037e+04     1.761405e+05     3.906250e-03     1.428411e-01   
381     2.620859e+04     2.555206e+05     1.250000e-01     1.407420e-01   
382     2.609040e+04     1.083329e+06     1.000000e+00     2.323332e-04   
383     2.605366e+04     5.721513e+05     1.000000e+00     2.737863e-04   
384     2.604545e+04     2.860884e+05     1.953125e-03     2.029829e-01   
385     2.604544e+04     3.499915e+06     1.000000e+00     7.290579e-09   
386     2.604521e+04     8.732162e+05     1.000000e+00     1.293613e-06   
387     2.603343e+04     3.969923e+05     1.000000e+00     3.495101e-04   
388     2.600054e+04     1.770333e+05     1.562500e-02     1.249859e-01   
389     2.599436e+04     3.423534e+05     1.000000e+00     1.121646e-04   
390     2.580545e+04     1.317364e+05     1.250000e-01     9.642902e-02   
391     2.580542e+04     9.184628e+06     1.000000e+00     6.927161e-09   
392     2.580541e+04     3.027084e+06     1.000000e+00     6.126117e-09   
393     2.576578e+04     3.963701e+05     1.000000e+00     3.716086e-04   
394     2.574190e+04     1.999575e+05     3.125000e-02     1.080650e-01   
395     2.571282e+04     3.809467e+08     1.000000e+00     1.522559e-07   
396     2.570968e+04     6.171476e+07     1.000000e+00     1.053252e-07   
397     2.570932e+04     1.290467e+07     1.000000e+00     6.593473e-08   
398     2.570925e+04     5.312711e+06     1.000000e+00     4.391287e-08   
399     2.570924e+04     8.384717e+05     1.000000e+00     5.113398e-08   
400     2.569869e+04     3.896283e+05     1.000000e+00     1.526410e-04   
401     2.562116e+04     1.904285e+05     1.250000e-01     5.623863e-02   
402     2.557503e+04     5.111923e+05     1.000000e+00     3.370398e-04   
403     2.557377e+04     2.624079e+05     3.906250e-03     4.720745e-01   
404     2.553890e+04     4.463924e+05     1.000000e+00     3.001309e-04   
405     2.551503e+04     2.014183e+05     9.765625e-04     1.680447e+00   
406     2.550510e+04     4.723082e+05     1.000000e+00     1.604435e-04   
407     2.547329e+04     2.333810e+05     3.125000e-02     6.294829e-02   
408     2.547321e+04     1.869854e+07     1.000000e+00     8.263896e-09   
409     2.547321e+04     3.068723e+06     1.000000e+00     5.722513e-09   
410     2.547310e+04     6.969663e+05     1.000000e+00     8.891150e-07   
411     2.546556e+04     3.190074e+05     1.000000e+00     1.650258e-04   
412     2.541427e+04     1.521122e+05     1.562500e-02     4.162016e-01   
413     2.536597e+04     5.152099e+05     1.000000e+00     1.682901e-04   
414     2.534599e+04     2.810518e+05     1.000000e+00     3.245430e-04   
415     2.533112e+04     1.403504e+05     1.953125e-03     1.900711e+00   
416     2.533110e+04     2.478678e+06     1.000000e+00     1.571461e-08   
417     2.528762e+04     4.392207e+05     1.000000e+00     2.950712e-04   
418     2.526527e+04     2.204639e+05     4.882813e-04     2.591775e+00   
419     2.525064e+04     2.566713e+05     4.882813e-04     2.053751e+00   
420     2.523723e+04     3.533283e+05     1.000000e+00     3.058900e-04   
421     2.523411e+04     1.683666e+05     6.103516e-05     1.095096e+02   
422     2.514195e+04     6.362109e+05     1.000000e+00     3.342238e-04   
423     2.512416e+04     3.625233e+05     1.000000e+00     1.533778e-04   
424     2.508259e+04     1.834394e+05     1.250000e-01     6.615440e-02   
425     2.508255e+04     1.202590e+07     1.000000e+00     6.214508e-09   
426     2.499956e+04     9.288440e+05     1.000000e+00     3.081646e-04   
427     2.497530e+04     4.287742e+05     1.000000e+00     3.224304e-04   
428     2.496877e+04     2.159055e+05     3.906250e-03     2.365137e-01   
429     2.495876e+04     3.533207e+05     1.000000e+00     1.316287e-04   
430     2.494370e+04     1.723068e+05     3.906250e-03     2.363785e-01   
431     2.494286e+04     5.316198e+05     1.000000e+00     1.049747e-05   
432     2.492631e+04     2.293667e+05     7.812500e-03     1.573661e-01   
433     2.492629e+04     7.065057e+06     1.000000e+00     3.337390e-09   
434     2.492296e+04     3.166705e+05     5.000000e-01     3.517486e-04   
435     2.491909e+04     4.787709e+05     1.000000e+00     1.982590e-05   
436     2.491840e+04     2.369056e+05     1.000000e+00     8.780197e-06   
437     2.433865e+04     1.047266e+05     2.500000e-01     2.952255e-01   
438     2.433821e+04     1.582291e+07     1.000000e+00     7.242670e-08   
439     2.427062e+04     2.121660e+06     1.562500e-02     4.728598e-02   
440     2.426756e+04     1.485723e+07     1.000000e+00     4.069218e-07   
441     2.408333e+04     5.092028e+06     1.000000e+00     3.176528e-04   
442     2.397209e+04     2.202292e+07     1.000000e+00     1.020988e-05   
443     2.393067e+04     8.639339e+06     1.000000e+00     1.261143e-05   
444     2.391148e+04     2.921811e+06     2.500000e-01     1.340526e-04   
445     2.389526e+04     5.095281e+06     1.000000e+00     1.170227e-05   
446     2.388369e+04     3.182819e+06     6.250000e-02     3.566343e-04   
447     2.387945e+04     3.926489e+06     1.000000e+00     2.599377e-06   
448     2.376345e+04     1.561476e+06     1.000000e+00     3.928230e-04   
449     2.373403e+04     8.278621e+05     5.000000e-01     4.788271e-04   
450     2.372973e+04     6.720403e+05     1.000000e+00     1.330705e-05   
451     2.372736e+04     3.285635e+05     1.953125e-03     1.352742e-01   
452     2.372285e+04     2.627769e+06     1.000000e+00     2.958547e-06   
453     2.372211e+04     8.259083e+05     1.000000e+00     1.860205e-06   
454     2.372078e+04     2.321460e+05     3.906250e-03     7.221783e-03   
455     2.371127e+04     2.307774e+05     3.906250e-03     1.783821e-01   
456     2.371127e+04     1.236944e+06     1.000000e+00     2.412452e-09   
457     2.370142e+04     2.561288e+05     7.812500e-03     1.103766e-01   
458     2.370140e+04     9.136759e+05     1.000000e+00     2.953031e-08   
459     2.370107e+04     3.861203e+05     2.441406e-04     1.362427e-01   
460     2.368247e+04     4.308433e+05     1.000000e+00     4.142435e-04   
461     2.368033e+04     3.158394e+05     1.000000e+00     2.117099e-05   
462     2.365020e+04     1.647345e+05     3.125000e-02     7.461030e-02   
463     2.363293e+04     2.332734e+05     1.250000e-01     9.071629e-03   
464     2.363180e+04     2.508843e+05     9.765625e-04     2.687681e-02   
465     2.362643e+04     4.267211e+05     1.000000e+00     1.086703e-04   
466     2.362190e+04     2.199439e+05     1.250000e-01     5.410266e-02   
467     2.362185e+04     1.829212e+06     1.000000e+00     5.832493e-08   
468     2.354407e+04     8.186313e+05     1.000000e+00     2.977536e-04   
469     2.352261e+04     3.717492e+05     1.000000e+00     3.017940e-04   
470     2.348358e+04     1.827429e+05     6.250000e-02     8.321634e-02   
471     2.345643e+04     5.952812e+05     1.000000e+00     1.718068e-04   
472     2.344044e+04     2.930353e+05     1.000000e+00     3.296087e-04   
473     2.342405e+04     1.351203e+05     9.765625e-04     1.849974e+00   
474     2.341393e+04     2.175087e+05     1.953125e-03     7.265715e-01   
475     2.341393e+04     1.464162e+06     1.000000e+00     6.775139e-10   
476     2.340014e+04     2.775707e+05     3.906250e-03     2.254170e-01   
477     2.338366e+04     3.963534e+05     1.000000e+00     2.754898e-04   
478     2.338126e+04     1.802875e+05     2.500000e-01     2.285652e-02   
479     2.330785e+04     5.911755e+05     1.000000e+00     3.846797e-04   
480     2.329527e+04     2.911895e+05     1.000000e+00     2.391599e-04   
481     2.325241e+04     1.167827e+05     6.250000e-02     8.823086e-02   
482     2.321934e+04     3.244366e+05     1.000000e+00     2.736089e-04   
483     2.318999e+04     1.759884e+05     6.250000e-02     4.597880e-02   
484     2.318998e+04     1.059106e+06     1.000000e+00     5.316524e-10   
485     2.318425e+04     2.848878e+05     7.812500e-03     4.785953e-02   
486     2.317138e+04     4.347699e+05     1.000000e+00     1.343378e-04   
487     2.316550e+04     2.116393e+05     1.000000e+00     1.677212e-04   
488     2.313777e+04     9.489999e+04     3.125000e-02     7.760823e-02   
489     2.311648e+04     1.520616e+05     1.250000e-01     3.729196e-02   
490     2.308148e+04     6.547677e+05     1.000000e+00     1.678789e-04   
491     2.306428e+04     3.184136e+05     1.000000e+00     2.735205e-04   
492     2.305961e+04     1.598600e+05     3.906250e-03     2.434928e-01   
493     2.304841e+04     2.964341e+05     1.000000e+00     2.224999e-04   
494     2.300761e+04     1.255527e+05     1.220703e-04     2.935905e+01   
495     2.300761e+04     1.413168e+06     1.000000e+00     6.776263e-10   
496     2.299491e+04     2.788297e+05     1.000000e+00     3.011183e-04   
497     2.292235e+04     1.354693e+05     7.812500e-03     7.253769e-01   
498     2.292235e+04     7.207677e+05     1.000000e+00     4.300110e-10   
499     2.291008e+04     1.983558e+05     1.250000e-01     2.398281e-02   
500     2.287789e+04     3.713642e+05     1.000000e+00     2.517078e-04   
501     2.287263e+04     1.947979e+05     7.812500e-03     4.768754e-02   
502     2.286690e+04     3.641029e+05     1.000000e+00     1.356202e-04   
503     2.284133e+04     1.599027e+05     3.906250e-03     7.198294e-01   
504     2.282907e+04     2.501639e+05     1.000000e+00     1.349339e-04   
505     2.281752e+04     1.194173e+05     3.906250e-03     3.264296e-01   
506     2.280059e+04     1.936239e+05     3.906250e-03     3.538420e-01   
507     2.278819e+04     2.599569e+05     9.765625e-04     1.344900e+00   
508     2.277650e+04     6.817689e+05     1.000000e+00     1.586953e-04   
509     2.277038e+04     2.942308e+05     1.000000e+00     1.855746e-04   
510     2.270401e+04     1.454978e+05     1.250000e-01     5.841620e-02   
511     2.267204e+04     3.998696e+05     1.000000e+00     3.024880e-04   
512     2.266266e+04     1.795377e+05     3.906250e-03     1.857024e-01   
513     2.266265e+04     9.871446e+05     1.000000e+00     1.592879e-08   
514     2.265431e+04     2.262269e+05     1.000000e+00     3.030555e-04   
515     2.263425e+04     1.132543e+05     4.882813e-04     6.219613e+00   
516     2.263424e+04     3.162725e+06     1.000000e+00     5.532784e-09   
517     2.262458e+04     2.221381e+05     9.765625e-04     7.409123e-01   
518     2.261013e+04     5.331398e+05     1.000000e+00     1.560947e-04   
519     2.260413e+04     2.512496e+05     1.000000e+00     1.775934e-04   
520     2.258099e+04     1.144616e+05     1.953125e-03     1.065652e+00   
521     2.258099e+04     8.720872e+05     1.000000e+00     1.775115e-09   
522     2.257521e+04     1.907998e+05     1.000000e+00     1.319204e-04   
523     2.254149e+04     8.899091e+04     3.906250e-03     8.622141e-01   
524     2.253162e+04     3.309782e+05     1.000000e+00     1.533389e-04   
525     2.252996e+04     1.570973e+05     1.250000e-01     4.418323e-02   
526     2.248146e+04     1.462360e+06     1.000000e+00     1.636837e-04   
527     2.246214e+04     5.783101e+05     1.000000e+00     1.754823e-04   
528     2.245430e+04     2.274466e+05     1.000000e+00     2.100783e-04   
529     2.244305e+04     1.095939e+05     3.906250e-03     2.556918e-01   
530     2.244304e+04     8.362721e+06     1.000000e+00     3.906868e-09   
531     2.242623e+04     1.461537e+05     6.250000e-02     3.117196e-02   
532     2.241794e+04     1.971995e+05     1.562500e-02     4.919804e-02   
533     2.240244e+04     2.528087e+05     1.000000e+00     4.683288e-04   
534     2.233663e+04     1.239488e+05     1.250000e-01     5.609655e-02   
535     2.233662e+04     6.197353e+06     1.000000e+00     3.112115e-09   
536     2.231429e+04     4.540131e+05     1.000000e+00     1.593620e-04   
537     2.230367e+04     1.939691e+05     1.000000e+00     2.984274e-04   
538     2.228500e+04     9.536314e+04     2.441406e-04     7.036525e+00   
539     2.228051e+04     2.610033e+05     1.000000e+00     1.204526e-04   
540     2.224117e+04     1.297441e+05     2.500000e-01     5.054521e-02   
541     2.224117e+04     5.705111e+06     1.000000e+00     2.800018e-09   
542     2.213882e+04     7.807753e+05     1.000000e+00     3.523657e-04   
543     2.211621e+04     3.589247e+05     1.000000e+00     3.114702e-04   
544     2.210843e+04     1.635786e+05     3.906250e-03     2.531204e-01   
545     2.209866e+04     2.274067e+05     1.000000e+00     3.313212e-04   
546     2.208671e+04     1.151380e+05     3.906250e-03     2.833569e-01   
547     2.208670e+04     6.110981e+05     1.000000e+00     8.995795e-09   
548     2.207474e+04     1.921505e+05     1.953125e-03     6.212611e-01   
549     2.206890e+04     2.828540e+05     1.000000e+00     1.561480e-04   
550     2.203903e+04     1.576721e+05     9.765625e-04     2.673163e+00   
551     2.203903e+04     1.799489e+06     1.000000e+00     3.576460e-09   
552     2.203275e+04     1.936136e+05     1.000000e+00     1.827515e-04   
553     2.195390e+04     9.539627e+04     1.250000e-01     6.303494e-02   
554     2.195390e+04     3.668743e+06     1.000000e+00     2.116368e-09   
555     2.195309e+04     2.572466e+05     7.812500e-03     7.162799e-02   
556     2.193079e+04     5.836077e+05     1.000000e+00     2.138169e-04   
557     2.192392e+04     2.727099e+05     1.000000e+00     1.995603e-04   
558     2.188525e+04     1.220864e+05     3.125000e-02     1.527858e-01   
559     2.188524e+04     6.444654e+06     1.000000e+00     3.648935e-09   
560     2.186599e+04     3.951158e+05     1.000000e+00     2.194773e-04   
561     2.186032e+04     1.887525e+05     1.000000e+00     1.997010e-04   
562     2.184044e+04     8.597251e+04     6.250000e-02     3.168934e-02   
563     2.182086e+04     1.369245e+05     6.250000e-02     2.766583e-02   
564     2.180578e+04     2.378226e+05     1.953125e-03     7.354175e-01   
565     2.180578e+04     6.315213e+05     1.000000e+00     4.430712e-10   
566     2.179634e+04     2.951490e+05     1.000000e+00     2.016746e-04   
567     2.171052e+04     1.435687e+05     1.250000e-01     6.265574e-02   
568     2.169427e+04     2.588489e+05     1.000000e+00     3.653629e-04   
569     2.167441e+04     1.286888e+05     6.250000e-02     3.009626e-02   
570     2.166089e+04     1.969582e+05     1.250000e-01     1.892495e-02   
571     2.165662e+04     2.505696e+05     7.812500e-03     8.856087e-02   
572     2.163892e+04     3.550910e+05     1.000000e+00     2.075716e-04   
573     2.161926e+04     1.784857e+05     5.000000e-01     2.028397e-02   
574     2.153443e+04     7.760521e+05     1.000000e+00     3.692272e-04   
575     2.151442e+04     4.083557e+05     1.000000e+00     2.385945e-04   
576     2.150634e+04     1.979765e+05     1.000000e+00     2.885856e-04   
577     2.148846e+04     9.083857e+04     1.562500e-02     1.415009e-01   
578     2.148103e+04     2.225894e+05     1.000000e+00     1.299700e-04   
579     2.145465e+04     1.047899e+05     2.500000e-01     2.171807e-02   
580     2.142758e+04     6.059309e+05     1.000000e+00     1.878073e-04   
581     2.141478e+04     3.026960e+05     1.000000e+00     2.525642e-04   
582     2.139524e+04     1.449255e+05     1.250000e-01     1.402376e-02   
583     2.139524e+04     1.049679e+06     1.000000e+00     1.303456e-08   
584     2.139520e+04     4.310265e+05     1.000000e+00     5.196166e-07   
585     2.137902e+04     1.711643e+05     2.500000e-01     2.203482e-02   
586     2.137899e+04     1.041804e+07     1.000000e+00     5.617570e-09   
587     2.134224e+04     1.095485e+06     1.000000e+00     2.483464e-04   
588     2.132810e+04     5.556009e+05     1.000000e+00     2.331971e-04   
589     2.132192e+04     2.338998e+05     1.000000e+00     2.974252e-04   
590     2.130987e+04     1.074248e+05     9.765625e-04     1.302675e+00   
591     2.130986e+04     1.370932e+06     1.000000e+00     9.019780e-09   
592     2.130986e+04     4.674315e+05     1.000000e+00     3.363358e-10   
593     2.129912e+04     1.793389e+05     9.765625e-04     1.278941e+00   
594     2.128974e+04     2.434072e+05     1.000000e+00     3.382089e-04   
595     2.124991e+04     1.143919e+05     6.250000e-02     1.839508e-01   
596     2.124991e+04     4.015558e+06     1.000000e+00     2.551207e-09   
597     2.117255e+04     1.075006e+06     1.000000e+00     2.249727e-04   
598     2.115667e+04     4.122180e+05     1.000000e+00     2.258222e-04   
599     2.113203e+04     1.995243e+05     2.500000e-01     1.279824e-02   
600     2.113146e+04     4.923938e+07     1.000000e+00     2.331884e-08   
601     2.113139e+04     8.315261e+06     1.000000e+00     1.675737e-08   
602     2.113137e+04     2.183633e+06     1.000000e+00     1.982950e-08   
603     2.112075e+04     7.781143e+05     1.000000e+00     1.537394e-04   
604     2.111324e+04     3.646768e+05     1.000000e+00     2.209127e-04   
605     2.111266e+04     1.698615e+05     1.000000e+00     1.972887e-05   
606     2.109242e+04     7.921917e+04     6.250000e-02     3.079291e-02   
607     2.109242e+04     3.443125e+06     1.000000e+00     1.549301e-09   
608     2.106869e+04     1.113554e+05     2.500000e-01     1.101441e-02   
609     2.106869e+04     1.131946e+06     1.000000e+00     6.172514e-10   
610     2.106363e+04     2.041138e+05     9.765625e-04     5.909272e-01   
611     2.105321e+04     3.248855e+05     1.000000e+00     1.937381e-04   
612     2.104839e+04     1.581256e+05     1.000000e+00     2.498776e-04   
613     2.103684e+04     7.242356e+04     3.125000e-02     7.144435e-02   
614     2.102352e+04     1.919593e+05     1.000000e+00     2.010491e-04   
615     2.100835e+04     9.953414e+04     6.103516e-05     2.558768e+01   
616     2.099051e+04     1.347145e+05     3.906250e-03     4.891628e-01   
617     2.099048e+04     1.200861e+07     1.000000e+00     5.456348e-09   
618     2.098393e+04     4.029393e+05     1.000000e+00     1.204113e-04   
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

Objective.............: 2.098393e+04
Gradient norm.........: 4.029393e+05
Time..................: 6.022431e+02
EXIT: time limit exceeded.
