NewtonCholesky with backtrack line search.

CUTEst problem................: ARGTRIGLS
Number of variables...........: 200
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 200
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 20600000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 124.427652
Subproblem time in seconds..............: 4.107307
Line search time in seconds.............: 0.162128
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
136     1.574699e+01     1.001972e+03     1.000000e+00     2.542394e-07   
137     1.574698e+01     1.001971e+03     1.000000e+00     2.542392e-07   
138     1.574696e+01     1.001971e+03     1.000000e+00     2.542389e-07   
139     1.574694e+01     1.001970e+03     1.000000e+00     2.542387e-07   
140     1.574692e+01     1.001970e+03     1.000000e+00     2.542384e-07   
141     1.574691e+01     1.001969e+03     1.000000e+00     2.542381e-07   
142     1.574689e+01     1.001969e+03     1.000000e+00     2.542379e-07   
143     1.574687e+01     1.001968e+03     1.000000e+00     2.542376e-07   
144     1.574686e+01     1.001967e+03     1.000000e+00     2.542374e-07   
145     1.574684e+01     1.001967e+03     1.000000e+00     2.542371e-07   
146     1.574682e+01     1.001966e+03     1.000000e+00     2.542369e-07   
147     1.574680e+01     1.001966e+03     1.000000e+00     2.542366e-07   
148     1.574679e+01     1.001965e+03     1.000000e+00     2.542363e-07   
149     1.574677e+01     1.001965e+03     1.000000e+00     2.542361e-07   
150     1.574675e+01     1.001964e+03     1.000000e+00     2.542358e-07   
151     1.574673e+01     1.001964e+03     1.000000e+00     2.542356e-07   
152     1.574672e+01     1.001963e+03     1.000000e+00     2.542353e-07   
153     1.574670e+01     1.001963e+03     1.000000e+00     2.542351e-07   
154     1.574668e+01     1.001962e+03     1.000000e+00     2.542348e-07   
155     1.574666e+01     1.001962e+03     1.000000e+00     2.542345e-07   
156     1.574665e+01     1.001961e+03     1.000000e+00     2.542343e-07   
157     1.574663e+01     1.001961e+03     1.000000e+00     2.542340e-07   
158     1.574661e+01     1.001960e+03     1.000000e+00     2.542338e-07   
159     1.574659e+01     1.001959e+03     1.000000e+00     2.542335e-07   
160     1.574658e+01     1.001959e+03     1.000000e+00     2.542333e-07   
161     1.574656e+01     1.001958e+03     1.000000e+00     2.542330e-07   
162     1.574654e+01     1.001958e+03     1.000000e+00     2.542327e-07   
163     1.574652e+01     1.001957e+03     1.000000e+00     2.542325e-07   
164     1.574651e+01     1.001957e+03     1.000000e+00     2.542322e-07   
165     1.574649e+01     1.001956e+03     1.000000e+00     2.542320e-07   
166     1.574647e+01     1.001956e+03     1.000000e+00     2.542317e-07   
167     1.574646e+01     1.001955e+03     1.000000e+00     2.542315e-07   
168     1.574644e+01     1.001955e+03     1.000000e+00     2.542312e-07   
169     1.574642e+01     1.001954e+03     1.000000e+00     2.542309e-07   
170     1.574640e+01     1.001954e+03     1.000000e+00     2.542307e-07   
171     1.574639e+01     1.001953e+03     1.000000e+00     2.542304e-07   
172     1.574637e+01     1.001953e+03     1.000000e+00     2.542302e-07   
173     1.574635e+01     1.001952e+03     1.000000e+00     2.542299e-07   
174     1.574633e+01     1.001951e+03     1.000000e+00     2.542297e-07   
175     1.574632e+01     1.001951e+03     1.000000e+00     2.542294e-07   
176     1.574630e+01     1.001950e+03     1.000000e+00     2.542291e-07   
177     1.574628e+01     1.001950e+03     1.000000e+00     2.542289e-07   
178     1.574626e+01     1.001949e+03     1.000000e+00     2.542286e-07   
179     1.574625e+01     1.001949e+03     1.000000e+00     2.542284e-07   
