NewtonCholesky with backtrack line search.

CUTEst problem................: BROWNDEN
Number of variables...........: 4
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 4
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 20000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 0.030702
Subproblem time in seconds..............: 0.002127
Line search time in seconds.............: 0.004720
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
143     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
144     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
145     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
146     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
147     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
148     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
149     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
150     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
151     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
152     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
153     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
154     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
155     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
156     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
157     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
158     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
159     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
160     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
161     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
162     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
163     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
164     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
165     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
166     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
167     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
168     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
169     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
170     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
171     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
172     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
173     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
174     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
175     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
176     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
177     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
178     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
179     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
180     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
181     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
182     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
183     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
184     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
185     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
186     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
187     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
188     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
189     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
190     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
191     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
192     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
193     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
194     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
195     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
196     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
197     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
198     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
199     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
200     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
201     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
202     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
203     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
204     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
205     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
206     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
207     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
208     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
209     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
210     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
211     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
212     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
213     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
214     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
215     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
216     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
217     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
218     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
219     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
220     8.530708e+05     2.367969e+05     1.000000e+00     1.413154e-09   
221     8.530708e+05     2.367969e+05     1.000000e+00     1.413155e-09   
222     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
223     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
224     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
225     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
226     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
227     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
228     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
229     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
230     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
231     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
232     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
233     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
234     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
235     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
236     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
237     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
238     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
239     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
240     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
241     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
242     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
243     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
244     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
245     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
246     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
247     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
248     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
249     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
250     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
251     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
252     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
253     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
254     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
255     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
256     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
257     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
258     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
259     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
260     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
261     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
262     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
263     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
264     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
265     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
266     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
267     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
268     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
269     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
270     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
271     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
272     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
273     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
274     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
275     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
276     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
277     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
278     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
279     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
280     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
281     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
282     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
283     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
284     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
285     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
286     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
287     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
288     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
289     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
290     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
291     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
292     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
293     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
294     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
295     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
296     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
297     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
298     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
299     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
300     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
301     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
302     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
303     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
304     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
305     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
306     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
307     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
308     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
309     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
310     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
311     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
312     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
313     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
314     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
315     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
316     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
317     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
318     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
319     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
320     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
321     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
322     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
323     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
324     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
325     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
326     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
327     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
328     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
329     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
330     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
331     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
